+23.32500E-06,+376.88438594E-03,+20.87939710915E+00
+23.35000E-06,+376.88438594E-03,+20.87939710915E+00
+23.37500E-06,+376.88438594E-03,+20.87939710915E+00
+23.40000E-06,+376.88438594E-03,+20.87939710915E+00
+23.42500E-06,+376.88438602E-03,+20.67839208253E+00
+23.45000E-06,+577.88941264E-03,+20.87939710915E+00
+23.47500E-06,+376.88438594E-03,+20.67839208245E+00
+23.50000E-06,+376.88438594E-03,+20.87939710915E+00
+23.52500E-06,+376.88438594E-03,+20.87939710915E+00
+23.55000E-06,+376.88438594E-03,+20.87939710915E+00
+23.57500E-06,+376.88438594E-03,+20.87939710915E+00
+23.60000E-06,+376.88438594E-03,+20.87939710915E+00
+23.62500E-06,+376.88438602E-03,+20.67839208245E+00
+23.65000E-06,+376.88438594E-03,+20.67839208245E+00
+23.67500E-06,+376.88438594E-03,+20.67839208253E+00
+23.70000E-06,+376.88438594E-03,+20.87939710915E+00
+23.72500E-06,+376.88438594E-03,+20.87939710915E+00
+23.75000E-06,+376.88438594E-03,+21.08040213577E+00
+23.77500E-06,+376.88438594E-03,+20.87939710908E+00
+23.80000E-06,+577.88941264E-03,+20.67839208253E+00
+23.82500E-06,+376.88438594E-03,+20.87939710915E+00
+23.85000E-06,+376.88438594E-03,+20.67839208245E+00
+23.87500E-06,+577.88941257E-03,+20.67839208253E+00
+23.90000E-06,+577.88941264E-03,+20.87939710915E+00
+23.92500E-06,+376.88438594E-03,+20.87939710915E+00
+23.95000E-06,+577.88941264E-03,+20.87939710915E+00
+23.97500E-06,+376.88438594E-03,+20.67839208245E+00
+24.00000E-06,+376.88438594E-03,+20.87939710915E+00
+24.02500E-06,+376.88438594E-03,+20.87939710915E+00
+24.05000E-06,+376.88438594E-03,+20.87939710915E+00
+24.07500E-06,+376.88438594E-03,+20.87939710915E+00
+24.10000E-06,+577.88941257E-03,+20.87939710915E+00
+24.12500E-06,+376.88438594E-03,+20.87939710923E+00
+24.15000E-06,+376.88438602E-03,+20.87939710915E+00
+24.17500E-06,+376.88438594E-03,+20.87939710915E+00
+24.20000E-06,+376.88438594E-03,+20.87939710915E+00
+24.22500E-06,+376.88438594E-03,+20.87939710915E+00
+24.25000E-06,+376.88438594E-03,+20.87939710907E+00
+24.27500E-06,+376.88438594E-03,+20.67839208253E+00
+24.30000E-06,+577.88941264E-03,+20.87939710915E+00
+24.32500E-06,+376.88438594E-03,+20.87939710915E+00
+24.35000E-06,+577.88941264E-03,+20.67839208253E+00
+24.37500E-06,+577.88941264E-03,+20.87939710915E+00
+24.40000E-06,+376.88438594E-03,+20.87939710915E+00
+24.42500E-06,+376.88438594E-03,+20.67839208253E+00
+24.45000E-06,+376.88438594E-03,+20.87939710915E+00
+24.47500E-06,+577.88941264E-03,+20.87939710915E+00
+24.50000E-06,+577.88941256E-03,+20.87939710915E+00
+24.52500E-06,+577.88941264E-03,+20.67839208253E+00
+24.55000E-06,+577.88941256E-03,+20.87939710915E+00
+24.57500E-06,+376.88438594E-03,+20.87939710915E+00
+24.60000E-06,+577.88941264E-03,+20.87939710915E+00
+24.62500E-06,+376.88438594E-03,+20.87939710915E+00
+24.65000E-06,+376.88438594E-03,+20.87939710915E+00
+24.67500E-06,+577.88941264E-03,+20.87939710915E+00
+24.70000E-06,+577.88941264E-03,+20.87939710915E+00
+24.72500E-06,+376.88438594E-03,+20.87939710915E+00
+24.75000E-06,+376.88438602E-03,+20.87939710915E+00
+24.77500E-06,+376.88438594E-03,+20.87939710915E+00
+24.80000E-06,+376.88438594E-03,+20.87939710915E+00
+24.82500E-06,+376.88438594E-03,+20.67839208253E+00
+24.85000E-06,+376.88438594E-03,+20.87939710915E+00
+24.87500E-06,+376.88438594E-03,+20.87939710915E+00
+24.90000E-06,+577.88941256E-03,+20.87939710915E+00
+24.92500E-06,+376.88438594E-03,+20.87939710915E+00
+24.95000E-06,+376.88438594E-03,+20.87939710915E+00
+24.97500E-06,+376.88438602E-03,+20.87939710915E+00
+25.00000E-06,+376.88438594E-03,+21.08040213585E+00
+25.02500E-06,+376.88438602E-03,+20.87939710915E+00
+25.05000E-06,+376.88438594E-03,+20.87939710915E+00
+25.07500E-06,+376.88438602E-03,+20.67839208245E+00
+25.10000E-06,+376.88438594E-03,+20.87939710915E+00
+25.12500E-06,+376.88438594E-03,+20.87939710915E+00
+25.15000E-06,+376.88438594E-03,+21.08040213585E+00
+25.17500E-06,+376.88438594E-03,+20.87939710915E+00
+25.20000E-06,+577.88941264E-03,+20.87939710915E+00
+25.22500E-06,+376.88438594E-03,+20.87939710915E+00
+25.25000E-06,+376.88438594E-03,+21.08040213585E+00
+25.27500E-06,+376.88438594E-03,+20.87939710915E+00
+25.30000E-06,+376.88438594E-03,+20.87939710915E+00
+25.32500E-06,+376.88438594E-03,+21.08040213585E+00
+25.35000E-06,+376.88438594E-03,+21.08040213577E+00
+25.37500E-06,+376.88438594E-03,+20.87939710915E+00
+25.40000E-06,+376.88438594E-03,+20.87939710915E+00
+25.42500E-06,+376.88438594E-03,+20.87939710915E+00
+25.45000E-06,+1.18090449274E+00,+20.87939710915E+00
+25.47500E-06,+4.19597989329E+00,+18.86934684200E+00
+25.50000E-06,+4.19597989329E+00,+7.21105529360E+00
+25.52500E-06,+5.20100502670E+00,+1.78391957283E+00
+25.55000E-06,+6.80904524037E+00,+175.87935925E-03
+25.57500E-06,+8.81909550726E+00,-25.12566745E-03
+25.60000E-06,+10.42713572085E+00,-226.13069415E-03
+25.62500E-06,+11.63316588104E+00,-226.13069415E-03
+25.65000E-06,+12.63819101453E+00,-25.12566745E-03
+25.67500E-06,+13.24120609462E+00,-226.13069415E-03
+25.70000E-06,+13.84422117472E+00,-226.13069415E-03
+25.72500E-06,+14.04522620142E+00,-25.12566754E-03
+25.75000E-06,+14.44723625481E+00,-226.13069407E-03
+25.77500E-06,+14.44723625473E+00,-226.13069415E-03
+25.80000E-06,+14.44723625481E+00,-226.13069415E-03
+25.82500E-06,+14.44723625481E+00,-25.12566745E-03
+25.85000E-06,+14.64824128151E+00,-25.12566754E-03
+25.87500E-06,+14.64824128151E+00,-25.12566745E-03
+25.90000E-06,+14.44723625481E+00,-25.12566745E-03
+25.92500E-06,+14.64824128151E+00,-226.13069407E-03
+25.95000E-06,+14.44723625481E+00,-25.12566745E-03
+25.97500E-06,+14.44723625481E+00,-25.12566745E-03
+26.00000E-06,+14.44723625481E+00,-25.12566745E-03
+26.02500E-06,+14.44723625481E+00,-226.13069415E-03
+26.05000E-06,+14.44723625481E+00,-25.12566754E-03
+26.07500E-06,+14.64824128151E+00,-25.12566745E-03
+26.10000E-06,+14.44723625481E+00,-226.13069407E-03
+26.12500E-06,+14.44723625481E+00,-25.12566745E-03
+26.15000E-06,+14.44723625481E+00,-25.12566745E-03
+26.17500E-06,+14.64824128151E+00,-25.12566745E-03
+26.20000E-06,+14.44723625490E+00,-25.12566745E-03
+26.22500E-06,+14.44723625481E+00,-226.13069415E-03
+26.25000E-06,+14.44723625481E+00,-25.12566754E-03
+26.27500E-06,+14.44723625481E+00,-25.12566745E-03
+26.30000E-06,+14.64824128151E+00,-25.12566745E-03
+26.32500E-06,+14.64824128151E+00,-25.12566745E-03
+26.35000E-06,+14.44723625481E+00,-25.12566745E-03
+26.37500E-06,+14.44723625481E+00,-25.12566745E-03
+26.40000E-06,+14.44723625490E+00,-25.12566745E-03
+26.42500E-06,+14.44723625481E+00,-226.13069415E-03
+26.45000E-06,+14.44723625481E+00,-25.12566745E-03
+26.47500E-06,+14.64824128151E+00,-25.12566745E-03
+26.50000E-06,+14.44723625481E+00,-25.12566745E-03
+26.52500E-06,+14.44723625481E+00,-25.12566745E-03
+26.55000E-06,+14.44723625481E+00,-25.12566745E-03
+26.57500E-06,+14.44723625481E+00,-25.12566745E-03
+26.60000E-06,+14.44723625481E+00,-25.12566745E-03
+26.62500E-06,+14.44723625481E+00,-25.12566754E-03
+26.65000E-06,+14.64824128151E+00,-25.12566745E-03
+26.67500E-06,+14.44723625490E+00,-25.12566745E-03
+26.70000E-06,+14.64824128151E+00,-25.12566745E-03
+26.72500E-06,+14.44723625481E+00,-226.13069415E-03
+26.75000E-06,+14.24623122820E+00,-25.12566754E-03
+26.77500E-06,+14.44723625481E+00,-25.12566745E-03
+26.80000E-06,+14.44723625481E+00,-25.12566745E-03
+26.82500E-06,+14.44723625490E+00,-25.12566745E-03
+26.85000E-06,+14.44723625481E+00,-25.12566745E-03
+26.87500E-06,+14.44723625481E+00,-25.12566745E-03
+26.90000E-06,+14.44723625490E+00,-25.12566745E-03
+26.92500E-06,+14.44723625481E+00,-25.12566745E-03
+26.95000E-06,+14.44723625490E+00,+175.87935916E-03
+26.97500E-06,+14.44723625481E+00,-25.12566745E-03
+27.00000E-06,+14.44723625481E+00,-25.12566745E-03
+27.02500E-06,+14.44723625481E+00,-25.12566745E-03
+27.05000E-06,+14.64824128142E+00,-25.12566745E-03
+27.07500E-06,+14.64824128151E+00,-25.12566745E-03
+27.10000E-06,+14.44723625481E+00,-25.12566745E-03
+27.12500E-06,+14.44723625481E+00,-25.12566745E-03
+27.15000E-06,+14.44723625481E+00,-25.12566745E-03
+27.17500E-06,+14.44723625481E+00,-25.12566745E-03
+27.20000E-06,+14.44723625481E+00,-25.12566745E-03
+27.22500E-06,+14.44723625481E+00,-25.12566745E-03
+27.25000E-06,+14.44723625481E+00,-25.12566745E-03
+27.27500E-06,+14.44723625481E+00,-25.12566745E-03
+27.30000E-06,+14.44723625490E+00,-25.12566745E-03
+27.32500E-06,+14.44723625481E+00,-25.12566745E-03
+27.35000E-06,+14.64824128142E+00,-25.12566745E-03
+27.37500E-06,+14.44723625481E+00,-25.12566745E-03
+27.40000E-06,+14.64824128151E+00,-25.12566745E-03
+27.42500E-06,+14.44723625481E+00,-25.12566745E-03
+27.45000E-06,+14.44723625490E+00,-226.13069406E-03
+27.47500E-06,+14.64824128151E+00,-25.12566745E-03
+27.50000E-06,+14.44723625481E+00,-25.12566745E-03
+27.52500E-06,+14.64824128151E+00,-25.12566755E-03
+27.55000E-06,+14.44723625481E+00,-226.13069415E-03
+27.57500E-06,+14.44723625481E+00,-25.12566745E-03
+27.60000E-06,+14.44723625481E+00,-25.12566745E-03
+27.62500E-06,+14.44723625481E+00,+175.87935915E-03
+27.65000E-06,+14.64824128151E+00,-25.12566745E-03
+27.67500E-06,+14.64824128151E+00,-25.12566745E-03
+27.70000E-06,+14.44723625481E+00,-25.12566745E-03
+27.72500E-06,+14.44723625490E+00,+175.87935915E-03
+27.75000E-06,+14.44723625481E+00,-226.13069406E-03
+27.77500E-06,+14.64824128151E+00,-25.12566745E-03
+27.80000E-06,+14.24623122821E+00,-25.12566745E-03
+27.82500E-06,+14.44723625481E+00,-25.12566745E-03
+27.85000E-06,+14.64824128142E+00,-226.13069406E-03
+27.87500E-06,+14.44723625491E+00,-25.12566745E-03
+27.90000E-06,+14.44723625481E+00,-25.12566745E-03
+27.92500E-06,+14.44723625481E+00,-25.12566755E-03
+27.95000E-06,+14.64824128151E+00,-226.13069406E-03
+27.97500E-06,+14.64824128151E+00,-25.12566745E-03
+28.00000E-06,+14.44723625481E+00,-25.12566745E-03
+28.02500E-06,+14.44723625481E+00,-25.12566745E-03
+28.05000E-06,+14.64824128141E+00,-25.12566745E-03
+28.07500E-06,+14.64824128141E+00,-226.13069415E-03
+28.10000E-06,+14.64824128151E+00,-25.12566745E-03
+28.12500E-06,+14.44723625481E+00,-25.12566745E-03
+28.15000E-06,+14.44723625481E+00,-25.12566755E-03
+28.17500E-06,+14.64824128151E+00,-25.12566745E-03
+28.20000E-06,+14.64824128151E+00,-25.12566745E-03
+28.22500E-06,+14.44723625481E+00,-25.12566745E-03
+28.25000E-06,+14.64824128151E+00,-25.12566745E-03
+28.27500E-06,+14.64824128151E+00,-25.12566745E-03
+28.30000E-06,+14.64824128141E+00,-25.12566745E-03
+28.32500E-06,+14.44723625481E+00,-25.12566745E-03
+28.35000E-06,+14.64824128151E+00,-25.12566745E-03
+28.37500E-06,+14.44723625481E+00,-25.12566745E-03
+28.40000E-06,+14.64824128151E+00,-25.12566745E-03
+28.42500E-06,+14.44723625481E+00,-226.13069415E-03
+28.45000E-06,+14.44723625481E+00,-25.12566745E-03
+28.47500E-06,+14.64824128151E+00,-25.12566745E-03
+28.50000E-06,+14.44723625481E+00,-25.12566745E-03
+28.52500E-06,+14.44723625481E+00,-226.13069415E-03
+28.55000E-06,+14.64824128151E+00,-25.12566745E-03
+28.57500E-06,+14.44723625481E+00,-25.12566745E-03
+28.60000E-06,+14.44723625481E+00,-25.12566745E-03
+28.62500E-06,+14.64824128151E+00,-25.12566745E-03
+28.65000E-06,+14.44723625481E+00,+175.87935925E-03
+28.67500E-06,+14.64824128151E+00,+175.87935925E-03
+28.70000E-06,+14.44723625481E+00,-25.12566745E-03
+28.72500E-06,+14.44723625481E+00,-25.12566745E-03
+28.75000E-06,+14.64824128151E+00,-25.12566745E-03
+28.77500E-06,+14.44723625481E+00,-25.12566745E-03
+28.80000E-06,+14.64824128151E+00,-25.12566745E-03
+28.82500E-06,+14.44723625481E+00,-25.12566745E-03
+28.85000E-06,+14.64824128141E+00,-25.12566745E-03
+28.87500E-06,+14.44723625481E+00,-25.12566745E-03
+28.90000E-06,+14.64824128151E+00,-25.12566745E-03
+28.92500E-06,+14.64824128151E+00,-25.12566745E-03
+28.95000E-06,+14.44723625481E+00,-25.12566745E-03
+28.97500E-06,+14.64824128151E+00,-25.12566745E-03
+29.00000E-06,+14.64824128151E+00,-25.12566745E-03
+29.02500E-06,+14.64824128151E+00,-25.12566745E-03
+29.05000E-06,+14.64824128151E+00,-25.12566745E-03
+29.07500E-06,+14.64824128151E+00,-25.12566745E-03
+29.10000E-06,+14.64824128151E+00,-25.12566745E-03
+29.12500E-06,+14.44723625481E+00,-25.12566745E-03
+29.15000E-06,+14.44723625481E+00,-25.12566745E-03
+29.17500E-06,+14.44723625481E+00,-25.12566745E-03
+29.20000E-06,+14.64824128151E+00,-25.12566745E-03
+29.22500E-06,+14.44723625481E+00,-25.12566745E-03
+29.25000E-06,+14.64824128151E+00,-25.12566745E-03
+29.27500E-06,+14.64824128151E+00,-25.12566745E-03
+29.30000E-06,+14.64824128151E+00,-25.12566745E-03
+29.32500E-06,+14.44723625481E+00,-25.12566735E-03
+29.35000E-06,+14.64824128141E+00,-226.13069415E-03
+29.37500E-06,+14.64824128151E+00,-25.12566745E-03
+29.40000E-06,+14.64824128151E+00,-25.12566745E-03
+29.42500E-06,+14.64824128151E+00,-25.12566745E-03
+29.45000E-06,+14.44723625481E+00,-25.12566745E-03
+29.47500E-06,+14.64824128151E+00,-25.12566745E-03
+29.50000E-06,+14.44723625491E+00,-25.12566745E-03
+29.52500E-06,+14.64824128141E+00,-25.12566745E-03
+29.55000E-06,+14.64824128151E+00,-25.12566745E-03
+29.57500E-06,+14.64824128151E+00,-25.12566745E-03
+29.60000E-06,+14.64824128151E+00,-25.12566745E-03
+29.62500E-06,+14.64824128151E+00,-25.12566745E-03
+29.65000E-06,+14.44723625481E+00,-25.12566745E-03
+29.67500E-06,+14.64824128151E+00,-25.12566756E-03
+29.70000E-06,+14.64824128151E+00,-25.12566745E-03
+29.72500E-06,+14.44723625492E+00,-25.12566745E-03
+29.75000E-06,+14.64824128151E+00,-226.13069415E-03
+29.77500E-06,+14.64824128151E+00,-25.12566745E-03
+29.80000E-06,+14.64824128151E+00,-25.12566745E-03
+29.82500E-06,+14.44723625481E+00,-25.12566745E-03
+29.85000E-06,+14.64824128151E+00,-25.12566745E-03
+29.87500E-06,+14.44723625492E+00,-25.12566745E-03
+29.90000E-06,+14.64824128140E+00,-25.12566745E-03
+29.92500E-06,+14.44723625492E+00,-226.13069415E-03
+29.95000E-06,+14.64824128151E+00,-226.13069415E-03
+29.97500E-06,+14.64824128151E+00,-25.12566745E-03
+30.00000E-06,+14.64824128151E+00,-25.12566745E-03
+30.02500E-06,+14.64824128151E+00,-25.12566756E-03
+30.05000E-06,+14.64824128151E+00,-25.12566745E-03
+30.07500E-06,+14.64824128151E+00,-25.12566745E-03
+30.10000E-06,+14.64824128151E+00,-25.12566745E-03
+30.12500E-06,+14.64824128151E+00,-25.12566745E-03
+30.15000E-06,+14.44723625481E+00,-25.12566745E-03
+30.17500E-06,+14.64824128151E+00,-25.12566745E-03
+30.20000E-06,+14.44723625481E+00,-25.12566745E-03
+30.22500E-06,+14.64824128151E+00,-226.13069404E-03
+30.25000E-06,+14.64824128151E+00,-25.12566745E-03
+30.27500E-06,+14.64824128151E+00,-25.12566745E-03
+30.30000E-06,+14.64824128151E+00,-25.12566745E-03
+30.32500E-06,+14.64824128151E+00,-25.12566745E-03
+30.35000E-06,+14.44723625481E+00,-25.12566745E-03
+30.37500E-06,+14.44723625481E+00,+175.87935925E-03
+30.40000E-06,+14.64824128151E+00,-25.12566745E-03
+30.42500E-06,+14.44723625492E+00,-226.13069415E-03
+30.45000E-06,+14.44723625481E+00,-25.12566745E-03
+30.47500E-06,+14.64824128151E+00,-226.13069415E-03
+30.50000E-06,+14.64824128151E+00,-25.12566756E-03
+30.52500E-06,+14.44723625492E+00,-25.12566745E-03
+30.55000E-06,+14.64824128151E+00,-25.12566745E-03
+30.57500E-06,+14.64824128151E+00,-25.12566745E-03
+30.60000E-06,+14.64824128151E+00,-25.12566745E-03
+30.62500E-06,+14.64824128151E+00,-25.12566745E-03
+30.65000E-06,+14.64824128151E+00,-25.12566745E-03
+30.67500E-06,+14.44723625492E+00,-25.12566745E-03
+30.70000E-06,+14.44723625481E+00,-25.12566745E-03
+30.72500E-06,+14.64824128151E+00,-25.12566745E-03
+30.75000E-06,+14.64824128151E+00,-25.12566745E-03
+30.77500E-06,+14.64824128151E+00,-25.12566745E-03
+30.80000E-06,+14.64824128140E+00,-25.12566745E-03
+30.82500E-06,+14.64824128151E+00,-25.12566745E-03
+30.85000E-06,+14.64824128151E+00,-25.12566745E-03
+30.87500E-06,+14.64824128140E+00,-25.12566745E-03
+30.90000E-06,+14.64824128140E+00,-25.12566745E-03
+30.92500E-06,+14.44723625481E+00,-25.12566745E-03
+30.95000E-06,+14.44723625481E+00,-25.12566745E-03
+30.97500E-06,+14.64824128140E+00,-25.12566745E-03
+31.00000E-06,+14.44723625481E+00,-25.12566745E-03
+31.02500E-06,+14.64824128151E+00,-25.12566745E-03
+31.05000E-06,+14.64824128151E+00,-25.12566745E-03
+31.07500E-06,+14.64824128151E+00,-25.12566745E-03
+31.10000E-06,+14.64824128140E+00,-25.12566745E-03
+31.12500E-06,+14.44723625492E+00,-226.13069415E-03
+31.15000E-06,+14.64824128151E+00,-25.12566745E-03
+31.17500E-06,+14.44723625492E+00,-226.13069415E-03
+31.20000E-06,+14.64824128151E+00,-226.13069415E-03
+31.22500E-06,+14.64824128151E+00,-25.12566745E-03
+31.25000E-06,+14.64824128151E+00,-25.12566745E-03
+31.27500E-06,+14.64824128151E+00,-25.12566745E-03
+31.30000E-06,+14.64824128151E+00,+175.87935925E-03
+31.32500E-06,+14.64824128151E+00,-25.12566745E-03
+31.35000E-06,+14.64824128151E+00,-226.13069415E-03
+31.37500E-06,+14.64824128151E+00,-25.12566745E-03
+31.40000E-06,+14.64824128151E+00,-25.12566745E-03
+31.42500E-06,+14.64824128151E+00,-25.12566745E-03
+31.45000E-06,+14.44723625492E+00,-25.12566745E-03
+31.47500E-06,+14.44723625481E+00,-25.12566745E-03
+31.50000E-06,+14.64824128151E+00,-226.13069404E-03
+31.52500E-06,+14.64824128151E+00,-25.12566757E-03
+31.55000E-06,+14.64824128151E+00,-25.12566745E-03
+31.57500E-06,+14.64824128151E+00,-25.12566745E-03
+31.60000E-06,+14.64824128151E+00,-226.13069415E-03
+31.62500E-06,+14.64824128151E+00,-25.12566745E-03
+31.65000E-06,+14.64824128151E+00,-25.12566745E-03
+31.67500E-06,+14.64824128151E+00,-25.12566745E-03
+31.70000E-06,+14.64824128151E+00,-226.13069415E-03
+31.72500E-06,+14.64824128140E+00,-25.12566745E-03
+31.75000E-06,+14.44723625481E+00,-25.12566745E-03
+31.77500E-06,+14.64824128151E+00,-25.12566745E-03
+31.80000E-06,+14.44723625481E+00,-25.12566745E-03
+31.82500E-06,+14.44723625493E+00,-25.12566745E-03
+31.85000E-06,+14.44723625481E+00,-226.13069415E-03
+31.87500E-06,+14.84924630809E+00,-25.12566745E-03
+31.90000E-06,+14.64824128151E+00,-25.12566745E-03
+31.92500E-06,+14.64824128151E+00,-25.12566745E-03
+31.95000E-06,+14.44723625481E+00,-25.12566745E-03
+31.97500E-06,+14.64824128151E+00,-25.12566745E-03
+32.00000E-06,+14.44723625493E+00,-25.12566745E-03
+32.02500E-06,+14.64824128151E+00,-25.12566745E-03
+32.05000E-06,+14.64824128151E+00,-226.13069404E-03
+32.07500E-06,+14.64824128151E+00,-25.12566745E-03
+32.10000E-06,+14.44723625481E+00,-226.13069404E-03
+32.12500E-06,+14.64824128151E+00,-25.12566757E-03
+32.15000E-06,+14.44723625493E+00,-25.12566745E-03
+32.17500E-06,+14.44723625493E+00,-226.13069404E-03
+32.20000E-06,+14.64824128151E+00,-25.12566745E-03
+32.22500E-06,+14.44723625481E+00,-25.12566745E-03
+32.25000E-06,+14.64824128151E+00,-25.12566745E-03
+32.27500E-06,+14.64824128139E+00,-25.12566745E-03
+32.30000E-06,+14.64824128151E+00,-25.12566745E-03
+32.32500E-06,+14.44723625493E+00,-25.12566745E-03
+32.35000E-06,+14.64824128139E+00,-25.12566745E-03
+32.37500E-06,+14.64824128151E+00,-25.12566745E-03
+32.40000E-06,+14.64824128151E+00,-226.13069415E-03
+32.42500E-06,+14.44723625481E+00,-25.12566745E-03
+32.45000E-06,+14.64824128151E+00,-25.12566745E-03
+32.47500E-06,+14.64824128151E+00,-25.12566745E-03
+32.50000E-06,+14.64824128151E+00,-25.12566745E-03
+32.52500E-06,+14.64824128151E+00,-25.12566745E-03
+32.55000E-06,+14.64824128151E+00,-25.12566745E-03
+32.57500E-06,+14.64824128151E+00,-25.12566745E-03
+32.60000E-06,+14.44723625481E+00,-226.13069415E-03
+32.62500E-06,+14.64824128151E+00,-25.12566745E-03
+32.65000E-06,+14.64824128151E+00,-25.12566745E-03
+32.67500E-06,+14.64824128151E+00,-25.12566757E-03
+32.70000E-06,+14.64824128151E+00,-25.12566745E-03
+32.72500E-06,+14.44723625481E+00,-25.12566745E-03
+32.75000E-06,+14.64824128151E+00,-226.13069415E-03
+32.77500E-06,+14.64824128139E+00,-25.12566745E-03
+32.80000E-06,+14.44723625481E+00,-25.12566745E-03
+32.82500E-06,+14.64824128151E+00,-25.12566745E-03
+32.85000E-06,+14.44723625481E+00,-25.12566745E-03
+32.87500E-06,+14.64824128151E+00,-25.12566745E-03
+32.90000E-06,+14.44723625481E+00,-25.12566745E-03
+32.92500E-06,+14.64824128139E+00,-226.13069415E-03
+32.95000E-06,+14.64824128151E+00,-25.12566745E-03
+32.97500E-06,+14.44723625481E+00,-25.12566745E-03
+33.00000E-06,+14.64824128151E+00,-25.12566745E-03
+33.02500E-06,+14.64824128151E+00,-226.13069415E-03
+33.05000E-06,+14.44723625493E+00,-25.12566757E-03
+33.07500E-06,+14.64824128151E+00,-25.12566745E-03
+33.10000E-06,+14.64824128163E+00,-25.12566745E-03
+33.12500E-06,+14.64824128151E+00,-25.12566745E-03
+33.15000E-06,+14.64824128151E+00,-25.12566745E-03
+33.17500E-06,+14.64824128151E+00,-25.12566745E-03
+33.20000E-06,+14.44723625481E+00,-226.13069403E-03
+33.22500E-06,+14.64824128151E+00,-25.12566745E-03
+33.25000E-06,+14.64824128151E+00,-226.13069415E-03
+33.27500E-06,+14.64824128151E+00,-25.12566757E-03
+33.30000E-06,+14.64824128151E+00,-25.12566745E-03
+33.32500E-06,+14.64824128151E+00,-25.12566745E-03
+33.35000E-06,+14.64824128151E+00,-25.12566745E-03
+33.37500E-06,+14.44723625481E+00,-25.12566745E-03
+33.40000E-06,+14.64824128151E+00,-25.12566745E-03
+33.42500E-06,+14.64824128151E+00,-25.12566745E-03
+33.45000E-06,+14.64824128139E+00,-25.12566745E-03
+33.47500E-06,+14.64824128151E+00,-25.12566745E-03
+33.50000E-06,+14.64824128151E+00,-226.13069415E-03
+33.52500E-06,+14.64824128151E+00,-25.12566758E-03
+33.55000E-06,+14.44723625493E+00,-25.12566745E-03
+33.57500E-06,+14.64824128151E+00,-25.12566745E-03
+33.60000E-06,+14.64824128151E+00,-25.12566745E-03
+33.62500E-06,+14.44723625493E+00,-25.12566745E-03
+33.65000E-06,+14.64824128151E+00,-25.12566745E-03
+33.67500E-06,+14.64824128151E+00,-25.12566745E-03
+33.70000E-06,+14.44723625493E+00,-25.12566745E-03
+33.72500E-06,+14.64824128151E+00,-226.13069403E-03
+33.75000E-06,+14.64824128151E+00,-25.12566745E-03
+33.77500E-06,+14.64824128151E+00,-25.12566745E-03
+33.80000E-06,+14.64824128151E+00,-25.12566745E-03
+33.82500E-06,+14.64824128151E+00,-25.12566745E-03
+33.85000E-06,+14.64824128151E+00,-25.12566745E-03
+33.87500E-06,+14.64824128151E+00,-25.12566745E-03
+33.90000E-06,+14.64824128151E+00,-25.12566745E-03
+33.92500E-06,+14.64824128151E+00,-25.12566745E-03
+33.95000E-06,+14.64824128151E+00,-25.12566745E-03
+33.97500E-06,+14.64824128151E+00,-25.12566745E-03
+34.00000E-06,+14.64824128151E+00,-25.12566745E-03
+34.02500E-06,+14.64824128151E+00,-25.12566745E-03
+34.05000E-06,+14.64824128151E+00,-25.12566745E-03
+34.07500E-06,+14.64824128151E+00,-25.12566745E-03
+34.10000E-06,+14.64824128151E+00,-25.12566758E-03
+34.12500E-06,+14.64824128151E+00,-226.13069415E-03
+34.15000E-06,+14.64824128151E+00,-25.12566758E-03
+34.17500E-06,+14.44723625481E+00,-226.13069415E-03
+34.20000E-06,+14.64824128151E+00,-25.12566745E-03
+34.22500E-06,+14.64824128151E+00,-25.12566745E-03
+34.25000E-06,+14.84924630821E+00,-25.12566745E-03
+34.27500E-06,+14.64824128151E+00,-25.12566745E-03
+34.30000E-06,+14.64824128151E+00,-25.12566745E-03
+34.32500E-06,+14.64824128138E+00,-226.13069415E-03
+34.35000E-06,+14.64824128151E+00,-25.12566745E-03
+34.37500E-06,+14.64824128151E+00,-226.13069415E-03
+34.40000E-06,+14.64824128151E+00,-25.12566745E-03
+34.42500E-06,+14.64824128138E+00,-25.12566745E-03
+34.45000E-06,+14.64824128151E+00,-25.12566745E-03
+34.47500E-06,+14.64824128151E+00,-25.12566745E-03
+34.50000E-06,+14.64824128151E+00,-226.13069415E-03
+34.52500E-06,+14.64824128164E+00,-226.13069402E-03
+34.55000E-06,+14.64824128151E+00,-25.12566745E-03
+34.57500E-06,+14.64824128151E+00,-25.12566745E-03
+34.60000E-06,+14.64824128151E+00,-25.12566745E-03
+34.62500E-06,+14.64824128151E+00,-25.12566745E-03
+34.65000E-06,+14.64824128151E+00,-25.12566745E-03
+34.67500E-06,+14.64824128151E+00,-226.13069415E-03
+34.70000E-06,+14.64824128151E+00,-25.12566745E-03
+34.72500E-06,+14.64824128151E+00,-25.12566745E-03
+34.75000E-06,+14.44723625494E+00,-25.12566745E-03
+34.77500E-06,+14.64824128151E+00,-25.12566745E-03
+34.80000E-06,+14.64824128151E+00,-25.12566745E-03
+34.82500E-06,+14.64824128151E+00,-25.12566745E-03
+34.85000E-06,+14.64824128151E+00,-226.13069415E-03
+34.87500E-06,+14.64824128151E+00,-25.12566745E-03
+34.90000E-06,+14.64824128151E+00,-25.12566745E-03
+34.92500E-06,+14.84924630821E+00,-25.12566745E-03
+34.95000E-06,+14.64824128151E+00,-25.12566745E-03
